y,pred,absolute_error,relative_error
454.230010986,458.21383667,-398.382568359,-0.00877050310373
508.809997559,505.515350342,329.46472168,0.00647520134225
409.630004883,413.659606934,-402.960205078,-0.00983717478812
432.540008545,439.680877686,-714.086914062,-0.0165091529489
467.519989014,474.555969238,-703.598022461,-0.015049581416
441.950012207,432.01071167,993.930053711,0.0224896483123
466.540008545,471.366821289,-482.681274414,-0.010345977731
455.790008545,472.853424072,-1706.34155273,-0.0374370105565
407.559997559,414.371429443,-681.143188477,-0.0167127102613
467.290008545,470.846954346,-355.694580078,-0.00761185912415
489.570007324,488.532867432,103.713989258,0.00211847107857
523.440002441,529.362609863,-592.260742188,-0.0113147776574
446.329986572,458.177276611,-1184.72900391,-0.0265437904745
445.880004883,452.923675537,-704.36706543,-0.015797233209
427.940002441,430.730072021,-279.006958008,-0.00651976792142
498.420013428,489.281555176,913.845825195,0.0183348543942
535.869995117,553.848144531,-1797.81494141,-0.0335494615138
457.779998779,452.620269775,515.972900391,0.0112711982802
505.299987793,501.940979004,335.900878906,0.00664755376056
550.979980469,553.218933105,-223.895263672,-0.00406358251348
449.619995117,459.360076904,-974.008178711,-0.0216629188508
532.440002441,546.368286133,-1392.82836914,-0.0261593479663
526.520019531,525.909729004,61.0290527344,0.00115910219029
431.0,438.616424561,-761.642456055,-0.0176715180278
410.359985352,415.164550781,-480.456542969,-0.0117081720382
393.920013428,403.599609375,-967.959594727,-0.0245724916458
482.619995117,486.607177734,-398.718261719,-0.00826153624803
499.459991455,504.933959961,-547.396850586,-0.0109597733244
434.970001221,447.730499268,-1276.04980469,-0.0293365009129
457.170013428,444.685791016,1248.42224121,0.0273076146841
503.079986572,503.812103271,-73.2116699219,-0.00145526893903
406.320007324,411.134796143,-481.478881836,-0.0118497461081
486.269989014,496.231048584,-996.105957031,-0.0204846281558
455.910003662,466.928649902,-1101.86462402,-0.0241684671491
379.369995117,380.796722412,-142.672729492,-0.00376078044064
441.399993896,451.643463135,-1024.34692383,-0.0232067722827
515.969970703,515.573486328,39.6484375,0.000768425292335
447.649993896,447.643585205,0.640869140625,1.43162997119e-05
529.0,514.238769531,1476.12304688,0.027904028073
527.039978027,528.634399414,-159.442138672,-0.00302523793653
577.75,565.407348633,1234.26513672,0.0213633086532
469.140014648,460.314788818,882.522583008,0.0188114959747
509.390014648,496.362701416,1302.73132324,0.0255743395537
469.880004883,471.821990967,-194.198608398,-0.00413294043392
382.630004883,404.690490723,-2206.04858398,-0.0576548762619
448.25,458.843658447,-1059.36584473,-0.023633370176
398.399993896,414.385467529,-1598.54736328,-0.040124181658
437.75,432.228912354,552.108764648,0.0126124219969
484.809997559,495.09753418,-1028.75366211,-0.0212197285146
425.709991455,431.720703125,-601.071166992,-0.0141192637384
498.459991455,488.872161865,958.782958984,0.0192349031568
451.290008545,458.500091553,-721.008300781,-0.0159766059369
532.469970703,540.12677002,-765.679931641,-0.0143797770143
380.820007324,392.99609375,-1217.60864258,-0.031973335892
548.940002441,542.746887207,619.311523438,0.0112819531932
442.570007324,445.705505371,-313.549804688,-0.00708475057036
404.929992676,419.929595947,-1499.96032715,-0.0370424613357
445.029998779,444.712615967,31.73828125,0.000713171728421
506.429992676,487.718170166,1871.18225098,0.0369484871626
458.519989014,447.823486328,1069.65026855,0.0233283229172
460.239990234,466.051971436,-581.198120117,-0.0126281529665
396.510009766,413.279205322,-1676.91955566,-0.0422919839621
436.720001221,437.298309326,-57.8308105469,-0.00132420798764
397.390014648,395.576202393,181.381225586,0.00456431275234
514.229980469,519.999511719,-576.953125,-0.0112197492272
499.609985352,493.33291626,627.70690918,0.012563938275
394.179992676,397.651550293,-347.155761719,-0.00880703702569
402.160003662,411.87979126,-971.978759766,-0.0241689570248
452.410003662,453.352661133,-94.2657470703,-0.00208363542333
499.869995117,504.355773926,-448.577880859,-0.00897389091551
451.350006104,444.497344971,685.266113281,0.0151825882494
467.970001221,473.294586182,-532.458496094,-0.0113780479878
539.0,544.07434082,-507.434082031,-0.00941436178982
512.900024414,518.938049316,-603.802490234,-0.0117723233998
444.950012207,441.670593262,327.941894531,0.00737030850723
447.359985352,456.2159729,-885.598754883,-0.0197961106896
502.320007324,506.305145264,-398.513793945,-0.0079334648326
469.359985352,479.259002686,-989.901733398,-0.0210904590786
496.709991455,496.300598145,40.9393310547,0.000824209942948
476.799987793,450.763885498,2603.61035156,0.0546059198678
498.420013428,511.331512451,-1291.14990234,-0.0259048566222
452.880004883,464.218078613,-1133.80737305,-0.0250354912132
496.200012207,495.927764893,27.2247314453,0.000548664480448
427.359985352,435.491943359,-813.195800781,-0.0190283562988
472.820007324,461.808349609,1101.16577148,0.0232893228531
400.769989014,406.454620361,-568.463134766,-0.0141842737794
545.359985352,539.304260254,605.572509766,0.0111040873453
445.049987793,436.946838379,810.314941406,0.0182072799653
505.410003662,498.438476562,697.152709961,0.0137938046828
450.070007324,454.130767822,-406.076049805,-0.00902250874788
452.519989014,464.666900635,-1214.69116211,-0.0268428176641
470.989990234,477.393310547,-640.33203125,-0.0135954488069
430.739990234,436.503997803,-576.400756836,-0.0133816404268
456.459991455,459.325561523,-286.557006836,-0.00627781217918
428.619995117,433.179443359,-455.944824219,-0.0106375068426
452.549987793,445.457641602,709.234619141,0.0156719628721
536.650024414,543.585571289,-693.5546875,-0.0129237798974
562.349975586,551.747253418,1060.2722168,0.0188543125987
488.470001221,481.448516846,702.1484375,0.0143744433299
501.980010986,488.652740479,1332.72705078,0.026549404487
478.579986572,477.157562256,142.242431641,0.00297217676416
478.980010986,474.299163818,468.084716797,0.00977253168821
426.320007324,435.5362854,-921.627807617,-0.0216182153672
464.480010986,468.649993896,-416.998291016,-0.00897774472833
495.820007324,504.263214111,-844.320678711,-0.0170287732035
486.070007324,495.567657471,-949.765014648,-0.019539674744
517.960021973,521.525268555,-356.524658203,-0.00688324682415
495.519989014,486.907318115,861.267089844,0.0173810757697
427.600006104,433.532012939,-593.200683594,-0.0138727938756
491.380004883,480.498077393,1088.19274902,0.0221456456929
448.109985352,447.465606689,64.4378662109,0.00143799220677
566.150024414,555.824523926,1032.55004883,0.0182380992919
544.940002441,540.212402344,472.760009766,0.00867545045912
500.940002441,480.538238525,2040.1763916,0.0407269597054
462.299987793,461.751739502,54.8248291016,0.00118591461796
492.25,490.053466797,219.653320312,0.00446223095059
444.329986572,440.323425293,400.65612793,0.0090170847252
452.640014648,452.2159729,42.4041748047,0.000936818949413
501.839996338,516.034912109,-1419.49157715,-0.0282857399434
452.739990234,462.222991943,-948.300170898,-0.0209458004683
419.369995117,413.008148193,636.184692383,0.0151700098068
477.420013428,479.401000977,-198.098754883,-0.00414936011657
500.510009766,504.663543701,-415.353393555,-0.0082986028865
487.529998779,491.868988037,-433.898925781,-0.00889994297177
430.440002441,432.470489502,-203.048706055,-0.00471723591909
477.910003662,472.347259521,556.274414062,0.0116397319362
504.579986572,497.399932861,718.005371094,0.0142297632992
483.5,484.561706543,-106.170654297,-0.00219587702304
457.140014648,454.930053711,220.99609375,0.00483431946486
517.780029297,514.470825195,330.920410156,0.00639113876969
498.75,493.884979248,486.502075195,0.00975442770869
456.380004883,446.838653564,954.135131836,0.0209065936506
500.329986572,496.707641602,362.23449707,0.00723991170526
395.679992676,405.857330322,-1017.73376465,-0.0257211327553
421.649993896,423.472900391,-182.290649414,-0.00432326924056
428.529998779,427.674957275,85.5041503906,0.00199528969824
506.25,487.900665283,1834.93347168,0.0362455993891
523.239990234,528.147033691,-490.704345703,-0.00937818922102
438.799987793,445.869232178,-706.924438477,-0.0161104016006
423.260009766,420.846130371,241.387939453,0.00570306507871
450.480010986,453.949035645,-346.90246582,-0.00770072918385
398.649993896,404.035644531,-538.565063477,-0.0135097224265
415.670013428,415.981323242,-31.1309814453,-0.000748934980948
431.019989014,445.149017334,-1412.90283203,-0.0327804461122
508.890014648,515.339233398,-644.921875,-0.0126731088385
508.299987793,503.668273926,463.171386719,0.00911216624081
414.600006104,425.372894287,-1077.28881836,-0.0259838104248
462.820007324,460.536499023,228.350830078,0.00493390159681
425.350006104,425.899505615,-54.9499511719,-0.00129187607672
441.839996338,450.027984619,-818.798828125,-0.0185315683484
418.980010986,436.504852295,-1752.48413086,-0.0418273918331
533.960021973,553.028259277,-1906.82373047,-0.0357109829783
479.339996338,478.319763184,102.02331543,0.00212841224857
444.369995117,440.613891602,375.610351562,0.00845264922827
401.850006104,395.192108154,665.789794922,0.0165681168437
493.75,483.00213623,1074.78637695,0.0217678248882
417.489990234,415.262115479,222.787475586,0.00533635495231
427.260009766,439.565429688,-1230.54199219,-0.0288007762283
447.25,434.639404297,1261.05957031,0.0281958542764
456.209991455,442.080108643,1412.98828125,0.0309723224491
412.850006104,407.824279785,502.572631836,0.0121732503176
487.279998779,470.001342773,1727.86560059,0.0354593992233
453.399993896,447.014221191,638.577270508,0.0140841919929
507.480010986,514.561706543,-708.169555664,-0.0139546291903
480.660003662,482.060394287,-140.0390625,-0.00291347433813
492.339996338,505.263580322,-1292.35839844,-0.0262493081391
521.91998291,521.618103027,30.1879882812,0.000578402599785
514.280029297,498.516021729,1576.40075684,0.0306525751948
409.660003662,414.468170166,-480.816650391,-0.0117369685322
440.320007324,432.186279297,813.372802734,0.0184723101556
524.020019531,524.650817871,-63.0798339844,-0.00120376760606
509.829986572,499.929840088,990.014648438,0.0194185245782
532.179992676,540.908691406,-872.869873047,-0.0164017789066
570.729980469,574.479980469,-375.0,-0.00657053291798
546.08001709,535.803771973,1027.62451172,0.0188182033598
487.350006104,482.161102295,518.890380859,0.0106471814215
444.980010986,452.313323975,-733.331298828,-0.0164800956845
494.829986572,495.241119385,-41.11328125,-0.000830856733955
529.909973145,546.040466309,-1613.04931641,-0.0304400641471
494.649993896,501.456329346,-680.633544922,-0.0137599017471
432.070007324,433.917816162,-184.780883789,-0.0042766421102
497.429992676,497.943756104,-51.3763427734,-0.00103283568751
453.529998779,455.300231934,-177.02331543,-0.00390323274769
401.190002441,410.472930908,-928.29284668,-0.0231384839863
402.320007324,406.974578857,-465.45715332,-0.0115693267435
446.079986572,454.494659424,-841.467285156,-0.0188635960221
445.279998779,449.355804443,-407.580566406,-0.009153354913
517.289978027,516.930786133,35.9191894531,0.000694372400176
426.339996338,427.567169189,-122.717285156,-0.00287839025259
510.160003662,519.174926758,-901.49230957,-0.017670776695
456.059997559,453.39364624,266.635131836,0.00584649248049
447.929992676,445.000976562,292.901611328,0.0065390043892
393.350006104,399.7159729,-636.596679688,-0.016183976084
474.570007324,478.953735352,-438.372802734,-0.00923726335168
447.279998779,453.777069092,-649.70703125,-0.0145257338881
433.440002441,425.206726074,823.327636719,0.0189951919019
437.440002441,435.646575928,179.342651367,0.00409982306883
426.279998779,434.438842773,-815.884399414,-0.019139636308
538.640014648,530.342102051,829.791259766,0.0154053028673
477.329986572,473.883087158,344.689941406,0.00722120841965
555.140014648,546.770141602,836.987304688,0.0150770489126
519.109985352,516.44317627,266.680908203,0.00513727171347
494.670013428,489.259185791,541.082763672,0.010938256979
517.059997559,522.587524414,-552.752685547,-0.0106903007254
466.429992676,458.253570557,817.642211914,0.0175297949463
432.950012207,428.48348999,446.65222168,0.0103164846078
494.179992676,494.662078857,-48.2086181641,-0.000975527509581
382.279998779,401.25100708,-1897.10083008,-0.0496259517968
460.119995117,471.598144531,-1147.81494141,-0.0249459911138
525.570007324,518.056091309,751.391601562,0.014296698384
486.720001221,495.115203857,-839.520263672,-0.0172485262156
428.700012207,435.349609375,-664.959716797,-0.0155110731721
494.910003662,492.024993896,288.500976562,0.00582936219871
384.980010986,391.354034424,-637.40234375,-0.0165567640215
533.460021973,517.820068359,1563.99536133,0.0293179489672
471.0,463.023223877,797.677612305,0.0169358309358
488.630004883,482.627593994,600.241088867,0.0122841633856
463.519989014,466.993377686,-347.338867188,-0.00749350339174
497.140014648,502.52166748,-538.165283203,-0.0108252260834
488.589996338,475.383056641,1320.69396973,0.0270307213068
444.089996338,445.497650146,-140.765380859,-0.00316974893212
441.540008545,439.838897705,170.111083984,0.00385267660022
435.980010986,429.182159424,679.78515625,0.0155921177939
506.640014648,505.206451416,143.356323242,0.00282955006696
468.820007324,472.661651611,-384.164428711,-0.00819428358227
527.309997559,519.657775879,765.222167969,0.014511808753
550.260009766,546.822875977,343.713378906,0.00624638143927
443.209991455,430.13961792,1307.03735352,0.0294902510941
537.75,540.436645508,-268.664550781,-0.00499608647078
417.339996338,415.554321289,178.567504883,0.00427870592102
517.059997559,510.677520752,638.247680664,0.0123437838629
445.25,442.356842041,289.315795898,0.00649782828987
449.339996338,449.929229736,-58.9233398438,-0.00131133082323
424.410003662,429.409332275,-499.932861328,-0.0117794787511
628.150024414,597.88482666,3026.51977539,0.0481814816594
474.980010986,469.066986084,591.302490234,0.0124489972368
520.08001709,505.8984375,1418.15795898,0.0272680725902
467.440002441,459.956054688,748.394775391,0.016010498628
451.529998779,456.746673584,-521.667480469,-0.0115533294156
552.429992676,560.523010254,-809.301757812,-0.014649852179
427.369995117,427.778900146,-40.8905029297,-0.000956793955993
445.709991455,441.576629639,413.336181641,0.00927365757525
432.950012207,432.675079346,27.4932861328,0.000635022181086
373.359985352,374.853240967,-149.325561523,-0.00399950612336
422.209991455,426.055023193,-384.503173828,-0.0091069182381
413.790008545,411.995239258,179.476928711,0.00433739135042
516.070007324,512.641784668,342.822265625,0.00664294091985
537.929992676,523.434570312,1449.54223633,0.0269466713071
412.820007324,414.753570557,-193.356323242,-0.00468379259109
476.130004883,477.859436035,-172.943115234,-0.00363226677291
466.220001221,462.214202881,400.579833984,0.00859207753092
479.290008545,463.207489014,1608.25195312,0.0335548818111
556.729980469,530.828125,2590.18554688,0.0465249866247
470.279998779,470.631439209,-35.1440429688,-0.000747300393414
445.279998779,433.525756836,1175.42419434,0.0263974182308
436.079986572,443.478424072,-739.84375,-0.0169657804072
440.640014648,446.243438721,-560.342407227,-0.0127165578306
446.670013428,447.57321167,-90.3198242188,-0.00202207057737
457.459991455,451.343048096,611.694335938,0.0133715374395
445.380004883,438.258300781,712.170410156,0.0159901753068
440.869995117,439.398101807,147.189331055,0.00333861075342
517.859985352,518.69329834,-83.3312988281,-0.00160914729349
543.320007324,535.98248291,733.752441406,0.013504977338
446.179992676,458.848419189,-1266.84265137,-0.028393086046
427.459991455,426.582977295,87.7014160156,0.0020516871009
422.510009766,430.621154785,-811.114501953,-0.0191975217313
472.519989014,484.87197876,-1235.19897461,-0.0261406712234
420.649993896,421.86239624,-121.240234375,-0.00288221170194
454.489990234,455.507965088,-101.797485352,-0.00223981798626
508.779998779,509.813446045,-103.344726562,-0.00203122617677
528.299987793,536.218566895,-791.857910156,-0.0149887930602
469.880004883,466.976806641,290.319824219,0.00617859512568
538.25,530.581481934,766.851806641,0.0142471306026
423.450012207,421.633514404,181.649780273,0.00428975746036
433.149993896,435.679107666,-252.911376953,-0.00583888683468
433.309997559,441.19229126,-788.229370117,-0.018190888688
441.609985352,446.837127686,-522.714233398,-0.0118365585804
458.720001221,458.760101318,-4.01000976562,-8.74173711054e-05
473.380004883,481.46774292,-808.773803711,-0.0170850865543
448.920013428,450.973236084,-205.322265625,-0.00457369396463
492.890014648,487.014373779,587.564086914,0.0119207948446
469.970001221,472.393280029,-242.327880859,-0.00515624135733
450.929992676,449.155914307,177.407836914,0.00393426558003
422.630004883,424.063995361,-143.399047852,-0.00339301628992
439.570007324,441.314910889,-174.490356445,-0.00396956922486
429.559997559,440.758270264,-1119.82727051,-0.0260691698641
470.410003662,469.469451904,94.0551757812,0.00199942965992
453.579986572,454.135284424,-55.5297851562,-0.00122425565496
433.510009766,443.425323486,-991.53137207,-0.0228721685708
451.390014648,457.084869385,-569.485473633,-0.0126162618399
497.190002441,497.592437744,-40.2435302734,-0.000809419550933
422.209991455,428.94619751,-673.620605469,-0.0159546341747
527.609985352,511.910400391,1569.95849609,0.0297560412437
495.420013428,505.179779053,-975.9765625,-0.0196999832988
428.940002441,427.875701904,106.430053711,0.00248123402707
433.459991455,436.181793213,-272.180175781,-0.00627924548462
428.459991455,433.400360107,-494.036865234,-0.0115305250511
530.429992676,524.793029785,563.696289062,0.0106271570548
499.670013428,508.131652832,-846.16394043,-0.0169344544411
473.859985352,493.228546143,-1936.8560791,-0.0408740155399
507.290008545,502.667785645,462.222290039,0.00911159813404
425.049987793,418.441009521,660.897827148,0.0155487079173
443.769989014,437.113494873,665.649414062,0.0149998748675
463.239990234,459.219696045,402.029418945,0.00867864210159
422.010009766,426.486541748,-447.653198242,-0.0106076439843
544.58001709,542.54095459,203.90625,0.00374428438954
503.230010986,509.057769775,-582.775878906,-0.0115807056427
476.630004883,475.454437256,117.556762695,0.00246641552076
449.730010986,448.848114014,88.1896972656,0.00196094764397
507.950012207,503.152801514,479.721069336,0.00944425724447
546.559997559,543.781494141,277.850341797,0.00508362008259
406.839996338,414.836303711,-799.630737305,-0.0196546744555
533.16998291,533.504272461,-33.4289550781,-0.000626984925475
462.959991455,475.8800354,-1292.00439453,-0.0279074739665
464.579986572,463.787017822,79.296875,0.0017068508314
529.609985352,533.724365234,-411.437988281,-0.00776869757101
478.350006104,474.614776611,373.522949219,0.00780856981874
459.799987793,468.028533936,-822.854614258,-0.0178959257901
453.779998779,450.638092041,314.190673828,0.0069238548167
496.489990234,495.780578613,70.9411621094,0.00142885383684
429.529998779,431.702911377,-217.291259766,-0.00505881430581
516.619995117,517.82208252,-120.208740234,-0.00232683098875
442.209991455,434.744140625,746.585083008,0.0168830435723
479.0,475.595916748,340.408325195,0.00710664549842
460.100006104,461.349212646,-124.920654297,-0.00271507608704
489.140014648,494.50982666,-536.981201172,-0.0109780672938
464.350006104,467.698760986,-334.875488281,-0.00721170427278
570.400024414,572.101806641,-170.178222656,-0.00298348907381
525.309997559,533.798278809,-848.828125,-0.0161586143076
443.75,447.647369385,-389.736938477,-0.0087828040123
530.799987793,530.781066895,1.89208984375,3.56460041075e-05
445.010009766,445.008789062,0.1220703125,2.74309149972e-06
433.75,434.780548096,-103.05480957,-0.00237590330653
437.529998779,445.609130859,-807.913208008,-0.018465321511
517.950012207,526.359680176,-840.966796875,-0.0162364467978
428.089996338,435.425384521,-733.538818359,-0.0171351544559
472.579986572,476.066192627,-348.620605469,-0.00737696513534
454.859985352,454.796295166,6.36901855469,0.00014002151147
406.579986572,408.693847656,-211.386108398,-0.0051991273649
429.299987793,431.295257568,-199.526977539,-0.00464772852138
505.709991455,509.386566162,-367.657470703,-0.0072701247409
451.660003662,443.621704102,803.829956055,0.0177972353995
475.260009766,473.179168701,208.084106445,0.00437832158059
437.220001221,459.470672607,-2225.06713867,-0.0508912466466
461.290008545,459.294219971,199.578857422,0.00432653771713
475.880004883,468.350769043,752.923583984,0.0158217102289
484.989990234,477.327606201,766.23840332,0.0157990567386
547.840026855,539.476623535,836.340332031,0.0152661418542
506.589996338,497.069091797,952.090454102,0.0187941025943
436.579986572,443.649291992,-706.930541992,-0.0161924641579
477.179992676,479.011138916,-183.114624023,-0.00383743294515
438.910003662,428.16708374,1074.29199219,0.0244763623923
434.989990234,436.410430908,-142.044067383,-0.00326545606367
461.859985352,448.093078613,1376.69067383,0.0298075322062
500.350006104,501.76550293,-141.549682617,-0.00282901339233
429.790008545,450.592254639,-2080.22460938,-0.0484009534121
462.950012207,461.816986084,113.302612305,0.0024474048987
494.670013428,504.466918945,-979.690551758,-0.0198049303144
409.170013428,418.033416748,-886.340332031,-0.0216619074345
549.400024414,557.93927002,-853.924560547,-0.0155428564176
540.739990234,548.883117676,-814.312744141,-0.0150592289865
414.559997559,426.698028564,-1213.80310059,-0.0292793102562
446.859985352,450.41317749,-355.319213867,-0.00795146636665
414.170013428,417.944274902,-377.426147461,-0.00911283120513
518.66998291,501.908447266,1676.15356445,0.0323163792491
443.529998779,445.99899292,-246.899414062,-0.00556669011712
537.270019531,538.666137695,-139.611816406,-0.00259854109026
440.329986572,447.654571533,-732.458496094,-0.0166343096644
499.309997559,506.043243408,-673.324584961,-0.0134851010516
484.660003662,483.19833374,146.166992188,0.00301586650312
472.380004883,484.530059814,-1215.00549316,-0.0257209334522
422.739990234,423.774505615,-103.451538086,-0.00244716717862
497.75,488.744873047,900.512695312,0.0180916655809
477.579986572,472.504425049,507.556152344,0.0106276683509
470.089996338,470.373962402,-28.3966064453,-0.000604067463428
475.029998779,472.106933594,292.306518555,0.00615343265235
528.809997559,534.385620117,-557.562255859,-0.0105437161401
441.720001221,433.170135498,854.986572266,0.0193558484316
503.200012207,507.183990479,-398.397827148,-0.00791728589684
493.529998779,484.659484863,887.051391602,0.0179736055434
413.609985352,420.426574707,-681.658935547,-0.016480717808
410.779998779,416.714996338,-593.499755859,-0.0144481174648
543.530029297,541.890930176,163.909912109,0.0030156550929
423.010009766,421.772918701,123.709106445,0.00292449607514
509.670013428,519.049743652,-937.973022461,-0.0184035357088
442.220001221,446.729827881,-450.982666016,-0.0101981516927
380.309997559,387.459014893,-714.901733398,-0.0187978688627
425.350006104,440.664581299,-1531.45751953,-0.0360046438873
444.179992676,445.401763916,-122.177124023,-0.00275062187575
431.519989014,427.757598877,376.239013672,0.00871892459691
444.779998779,445.090332031,-31.0333251953,-0.000697723065969
424.100006104,434.579467773,-1047.94616699,-0.0247098840773
518.479980469,518.506652832,-2.66723632812,-5.14433813805e-05
481.119995117,499.429443359,-1830.94482422,-0.0380558855832
448.899993896,443.293365479,560.662841797,0.0124897044152
441.730010986,445.202606201,-347.259521484,-0.00786135252565
390.399993896,397.684631348,-728.463745117,-0.0186594203115
551.909973145,556.217407227,-430.743408203,-0.00780459539965
453.170013428,470.012359619,-1684.23461914,-0.0371656231582
478.100006104,484.722869873,-662.286376953,-0.0138524649665
518.119995117,527.485290527,-936.529541016,-0.0180755332112
421.519989014,435.334106445,-1381.41174316,-0.032772153616
457.190002441,451.178497314,601.150512695,0.0131488116458
442.700012207,461.443695068,-1874.36828613,-0.0423394665122
547.969970703,545.331481934,263.848876953,0.00481502432376
475.309997559,463.853607178,1145.63903809,0.0241029858589
394.929992676,391.136474609,379.351806641,0.00960554555058
428.980010986,424.931793213,404.821777344,0.0094368448481
400.399993896,411.437805176,-1103.78112793,-0.0275669619441
458.809997559,460.480163574,-167.016601562,-0.00364021281712
458.649993896,461.30291748,-265.292358398,-0.00578420050442
442.160003662,438.708343506,345.166015625,0.00780635979027
442.760009766,451.035003662,-827.499389648,-0.0186895690858
411.089996338,409.888824463,120.1171875,0.00292191957124
482.220001221,465.002258301,1721.77429199,0.0357051603496
405.579986572,411.190307617,-561.032104492,-0.0138328354806
397.369995117,403.648345947,-627.835083008,-0.0157997608185
414.260009766,416.392120361,-213.21105957,-0.00514679308981
481.119995117,491.317077637,-1019.70825195,-0.0211944691837
434.329986572,435.246917725,-91.6931152344,-0.00211113947444
545.549987793,532.446411133,1310.35766602,0.0240190215409
458.549987793,467.060760498,-851.077270508,-0.0185601860285
378.809997559,391.175079346,-1236.50817871,-0.0326419100165
466.730010986,462.141265869,458.874511719,0.0098316911608
495.790008545,497.308685303,-151.867675781,-0.00306314509362
477.209991455,475.248626709,196.136474609,0.00411006622016
454.799987793,451.05078125,374.920654297,0.00824363809079
426.619995117,422.691589355,392.840576172,0.00920820795
508.380004883,509.759002686,-137.899780273,-0.00271253357641
462.190002441,462.065765381,12.4237060547,0.000268800853519
457.720001221,456.190185547,152.981567383,0.00334225222468
453.690002441,457.21875,-352.874755859,-0.0077778827399
419.320007324,425.87902832,-655.902099609,-0.0156420413405
469.040008545,460.793609619,824.639892578,0.0175814405084
461.380004883,443.342651367,1803.73535156,0.0390943549573
416.850006104,418.027069092,-117.706298828,-0.00282370881177
523.969970703,528.952880859,-498.291015625,-0.00950991548598
419.470001221,424.853424072,-538.342285156,-0.0128338681534
469.260009766,473.12487793,-386.486816406,-0.00823609065264
485.220001221,488.607330322,-338.732910156,-0.00698101706803
405.470001221,414.476806641,-900.680541992,-0.0222132466733
482.859985352,480.07333374,278.665161133,0.00577113777399
431.109985352,428.478790283,263.119506836,0.00610330328345
474.859985352,470.037872314,482.211303711,0.0101548098028
515.820007324,513.5,232.000732422,0.00449770735577
460.470001221,444.652648926,1581.73522949,0.034350451082
477.760009766,470.76260376,699.740600586,0.0146462777629
508.75,516.299621582,-754.962158203,-0.0148395514116
510.029998779,495.270050049,1475.99487305,0.0289393737912
518.559997559,518.49420166,6.57958984375,0.000126881946926
515.33001709,508.896575928,643.344116211,0.0124841192737
409.390014648,405.118621826,427.139282227,0.010433553718
458.630004883,465.019805908,-638.980102539,-0.0139323659241
532.780029297,550.84753418,-1806.75048828,-0.0339117534459
538.049987793,533.069213867,498.077392578,0.00925708375871
444.339996338,455.774139404,-1143.41430664,-0.0257328692824
506.160003662,495.783966064,1037.60375977,0.0204995218664
510.420013428,514.229553223,-380.953979492,-0.00746353901923
532.409973145,532.66192627,-25.1953125,-0.00047323142644
518.190002441,529.411743164,-1122.17407227,-0.0216556489468
521.75,511.230895996,1051.91040039,0.0201611965895
469.690002441,480.561920166,-1087.19177246,-0.0231470074505
461.859985352,464.787628174,-292.764282227,-0.00633881008253
445.859985352,453.156311035,-729.632568359,-0.0163646116853
456.790008545,442.895690918,1389.4317627,0.0304172970355
430.070007324,435.396270752,-532.626342773,-0.0123846428469
414.880004883,408.733001709,614.700317383,0.014816340059
526.849975586,541.986083984,-1513.61083984,-0.0287294462323
462.839996338,462.071502686,76.8493652344,0.00166038726456
412.529998779,414.387176514,-185.717773438,-0.00450192159042
477.010009766,467.134063721,987.594604492,0.0207038540393
459.510009766,462.557342529,-304.733276367,-0.00663170032203
427.660003662,438.491088867,-1083.10852051,-0.0253263935447
548.320007324,541.370483398,694.952392578,0.0126742115244
520.609985352,515.060668945,554.931640625,0.0106592588127
460.809997559,453.257324219,755.267333984,0.0163899939507
525.369995117,528.27130127,-290.130615234,-0.0055224057287
509.929992676,502.181243896,774.87487793,0.0151957105845
500.619995117,502.489929199,-186.993408203,-0.00373523659073
496.429992676,492.706390381,372.360229492,0.00750076025724
414.260009766,425.537597656,-1127.75878906,-0.0272234529257
394.380004883,399.451812744,-507.180786133,-0.0128602050245
424.350006104,425.236419678,-88.6413574219,-0.00208887364715
472.359985352,459.983001709,1237.69836426,0.0262024383992
521.820007324,508.191314697,1362.8692627,0.0261176116765
514.599975586,511.455169678,314.48059082,0.00611116597429
454.769989014,451.614044189,315.594482422,0.00693965051323
541.58001709,533.758361816,782.165527344,0.0144422892481
528.809997559,516.012329102,1279.7668457,0.0242008827627
502.630004883,502.953521729,-32.3516845703,-0.000643648090772
536.729980469,545.457214355,-872.723388672,-0.0162600073963
418.5,412.148834229,635.116577148,0.0151760233566
512.650024414,494.808807373,1784.1217041,0.034801941365
537.549987793,524.476928711,1307.3059082,0.0243197083473
489.690002441,481.061981201,862.802124023,0.0176193527877
426.959991455,425.568145752,139.184570312,0.00325989723206
449.709991455,438.439239502,1127.07519531,0.0250622667372
429.950012207,429.736541748,21.3470458984,0.000496500637382
469.010009766,471.560455322,-255.044555664,-0.00543793430552
459.779998779,469.614776611,-983.477783203,-0.0213901810348
475.170013428,479.348144531,-417.813110352,-0.00879291817546
414.470001221,422.627349854,-815.734863281,-0.0196813978255
418.010009766,424.330932617,-632.092285156,-0.0151214627549
416.519989014,424.475128174,-795.513916016,-0.0190990567207
459.75,473.790740967,-1404.07409668,-0.0305399484932
452.429992676,435.424499512,1700.54931641,0.0375870168209
389.399993896,391.793762207,-239.376831055,-0.00614732503891
418.100006104,421.879119873,-377.911376953,-0.00903877988458
404.029998779,417.100494385,-1307.04956055,-0.0323503091931
411.899993896,417.899200439,-599.920654297,-0.0145647162572
556.690002441,554.272583008,241.741943359,0.00434248754755
496.510009766,489.40032959,710.968017578,0.0143193090335
513.840026855,510.47668457,336.334228516,0.00654550455511
